,Accepted_Name,Accepted_ID,Family,Genus,Accepted_Rank,Accepted_Species,Accepted_Species_ID,Tested_for_Alkaloids,Alkaloids,Alk_classes_tested_for,Antimalarial_Use,Cardenolides,Steroids,In_Malarial_Region,Common_Name,Medicinal,Wiki_Page,native_tdwg3_codes,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,kg_mode,kg_all,alk_diterpenoid,alk_imidazole,alk_indole,alk_indolizidine,alk_indolizine(to_confirm),alk_isoquinoline,alk_mia,alk_misc. one n,alk_misc. two n,alk_monoterpene,alk_naphthyridine,alk_peptide,alk_piperidine,alk_purine,alk_pyrazine,alk_pyridine,alk_pyrrole,alk_pyrrolidine,alk_pyrrolizidine,alk_quinazoline,alk_quinoline,alk_quinolizidine,alk_simple amine,alk_spermidine,alk_steroidal,alk_to_confirm,AntiBac_Metabolites,Poisonous,Spines,Hairs,Richness,Emergence,habit_hb,habit_li,habit_sc,habit_sh,habit_subsh,habit_tr,Activity_Antimalarial
9751,Cyclophyllum merrillianum,748093-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum merrillianum,748093-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.6747493743896,213.748748779297,24.4072494506836,18.9202499389648,2267.70922851562,41.0872497558594,900.532775878906,333.734497070312,121.520774841309,202.865005493164,3.77149224281311,204.111114501953,53.3703689575195,397.375,713.0,56.8888893127441,23.625,-22.3243,166.8181,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9754,Cyclophyllum pancheri,989703-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum pancheri,989703-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.5902500152588,228.680755615234,24.4747505187988,18.4190006256104,2418.25439453125,53.0997505187988,1077.73327636719,258.278503417969,208.080337524414,304.8125,5.3648509979248,263.111114501953,52.4444427490234,448.770843505859,1056.5,76.625,23.375,-20.83444,165.0064,1.0,"[1, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9755,Cyclophyllum pindaiense,77150016-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum pindaiense,77150016-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],23.2912502288818,218.629257202148,25.9757499694824,20.425500869751,1235.53173828125,54.1744995117188,570.931518554688,140.823257446289,23.5595569610596,71.7574996948242,1.98304450511932,203.714279174805,53.769229888916,366.111114501953,1449.5,57.3076934814453,20.75,-21.19567,164.9968,2.0,"[1, 2, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9757,Cyclophyllum rectinervium,945367-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum rectinervium,945367-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9759,Cyclophyllum sagittatum,748094-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum sagittatum,748094-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],21.4357490539551,224.381500244141,24.2075004577637,18.5254993438721,1662.06726074219,50.2874984741211,744.679016113281,200.423751831055,162.066482543945,312.427490234375,6.11687469482422,252.29167175293,52.7708320617676,400.791656494141,1339.66662597656,70.5,21.3333339691162,-21.57774,166.0894,1.0,"[1, 14, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9760,Cyclophyllum saviense,748095-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum saviense,748095-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['SAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9762,Cyclophyllum sessilifolium,945366-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum sessilifolium,945366-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['FIJ', 'TON']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9764,Cyclophyllum subulatum,989704-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum subulatum,989704-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],22.0176248550415,224.0551223754885,24.7480001449585,19.082124710083,1589.998352050785,52.19924926757815,721.5467529296875,178.061882019043,56.93767356872555,278.0649948120115,5.531358480453489,237.5909042358395,53.7272720336914,420.5249938964845,1583.45831298828,65.8030300140381,21.3333339691162,-21.382915,165.56835,1.0,"[1, 3, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9765,Cyclophyllum tenuipes,748096-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum tenuipes,748096-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],23.05187511444095,178.349250793457,25.36250019073485,20.75137519836425,1649.77587890625,36.3846263885498,627.2948913574215,246.4158782958985,0.290858715772629,9.507499814033494,0.280238628387451,382.25,53.0,353.75,1279.0,66.5,25.125,-22.566665,167.47915,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9766,Cyclophyllum tieaense,77150015-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum tieaense,77150015-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],23.2912502288818,218.629257202148,25.9757499694824,20.425500869751,1235.53173828125,54.1110000610352,570.931518554688,140.823257446289,78.540168762207,71.7574996948242,1.98304450511932,180.54167175293,53.9444427490234,400.799987792969,1899.25,60.3333320617676,22.125,-21.182915,164.89125,2.0,[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9767,Cyclophyllum tiebaghiense,77150014-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum tiebaghiense,77150014-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],23.7189998626709,203.568756103516,26.1979999542236,21.0375003814697,1303.36950683594,56.3297500610352,596.622741699219,120.75325012207,23.5595569610596,119.389999389648,2.6743016242981,190.222229003906,,379.0,1847.0,,20.40625,-20.458055,164.2011,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9770,Cyclophyllum vieillardii,989705-1,Rubiaceae,Cyclophyllum,Species,Cyclophyllum vieillardii,989705-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0262675626145387,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
9771,Damnacanthus angustifolius,748101-1,Rubiaceae,Damnacanthus,Species,Damnacanthus angustifolius,748101-1,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['TAI'],17.2552509307861,418.697998046875,21.99912452697755,10.9742498397827,3800.41186523438,50.5828742980957,1541.55920410156,343.998992919922,1059.77282714844,1169.7099609375,11.4650831222534,373.761901855469,49.1875,687.458312988281,820.25,91.1875,27.375,24.521125,121.28795,14.0,"[15, 14, 11, 12]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0079413561392791,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
9772,Damnacanthus biflorus,748102-1,Rubiaceae,Damnacanthus,Species,Damnacanthus biflorus,748102-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NNS'],22.1282501220703,389.214752197266,27.0212497711182,17.1490001678467,2417.29150390625,28.6712493896484,781.771728515625,398.961761474609,76.883659362793,129.297500610352,2.33539366722107,302.833343505859,50.5,398.5,538.75,67.875,26.125,26.72083,128.2254,14.0,"[14, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0079413561392791,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
9782,Damnacanthus × okinawensis,930956-1,Rubiaceae,Damnacanthus,Species,Damnacanthus okinawensis,930956-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NNS'],22.1282501220703,389.214752197266,27.0212497711182,17.1490001678467,2417.29150390625,28.6712493896484,781.771728515625,398.961761474609,76.883659362793,129.297500610352,2.33539366722107,274.666656494141,50.5,410.916656494141,538.75,62.5,26.125,26.7161,128.2181,14.0,[14],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0079413561392791,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
9792,Danais corymbosa,748138-1,Rubiaceae,Danais,Species,Danais corymbosa,748138-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0226023213194868,1.0,0.0,1.0,0.0,1.0,0.0,0.0,
9811,Danais sulcata,748170-1,Rubiaceae,Danais,Species,Danais sulcata,748170-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['MAU'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0226023213194868,1.0,0.0,1.0,0.0,1.0,0.0,0.0,
9939,Diodia mitens,748416-1,Rubiaceae,Diodia,Species,Diodia mitens,748416-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['PUE'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0109957238851557,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
9946,Diodia simplex,748461-1,Rubiaceae,Diodia,Species,Diodia simplex,748461-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['CUB', 'JAM']",24.8274993896484,220.10725402832,27.4057502746582,21.8600006103516,1298.9814453125,55.6922492980957,508.904510498047,139.922500610352,9.32409954071045,61.1725006103516,0.794534742832184,330.8125,59.5,339.875,438.75,60.375,27.5625,22.69757,-82.8582,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0109957238851557,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
9973,Dirichletia obovata,748541-1,Rubiaceae,Dirichletia,Species,Dirichletia obovata,748541-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['SOC'],25.4656248092651,157.310249328613,27.5854997634888,23.4657497406006,204.8777542114255,98.67849731445295,118.36474990844737,10.059749603271506,187.502769470215,304.567489624023,4.685154676437375,264.111114501953,78.6944465637207,171.0,4771.5,34.5,22.3125,12.63333,53.770975,4.0,[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0030543677458766,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
9976,Dirichletia virgata,77086218-1,Rubiaceae,Dirichletia,Species,Dirichletia virgata,77086218-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['SOC'],25.1672496795654,169.337753295898,27.4589996337891,22.9545001983643,226.032501220703,102.123497009277,144.102996826172,10.4060001373291,54.4736824035645,323.609985351562,4.46556615829468,238.58332824707,78.5555572509766,186.0,6508.0,36.0,22.375,12.60722,53.9885,4.0,"[4, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0030543677458766,1.0,0.0,0.0,0.0,1.0,1.0,0.0,
9985,Discospermum polyspermum,77089833-1,Rubiaceae,Discospermum,Species,Discospermum polyspermum,77089833-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0079413561392791,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
10022,Dolicholobium macgregorii,748584-1,Rubiaceae,Dolicholobium,Species,Dolicholobium macgregorii,748584-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],22.4500007629395,136.250503540039,24.0645008087158,20.6417503356934,2437.494140625,47.318000793457,1011.45050048828,296.526763916016,360.822723388672,413.217498779297,4.08221769332886,288.666656494141,52.0625,429.729156494141,897.75,66.0625,28.75,-18.0975,177.8047,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0171044593769089,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
10025,Dolicholobium nakiki,901971-1,Rubiaceae,Dolicholobium,Species,Dolicholobium nakiki,901971-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['BIS'],26.0960006713867,37.2562484741211,26.7999992370605,25.4659996032715,3658.48266601562,13.1365003585815,1081.59875488281,758.358276367188,30.6509704589844,85.2724990844727,2.14327335357666,380.25,52.3333320617676,856.333312988281,1014.75,65.6875,28.625,-4.083333,149.2,1.0,"[0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0171044593769089,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
10029,Dolicholobium peekelii,748587-1,Rubiaceae,Dolicholobium,Species,Dolicholobium peekelii,748587-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['BIS'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0171044593769089,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
10095,Elaeagia cubensis,88955-2,Rubiaceae,Elaeagia,Species,Elaeagia cubensis,88955-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],23.9487495422363,123.928253173828,25.4452495574951,22.2794990539551,1937.52905273438,55.3704986572266,760.441772460938,149.438751220703,393.747924804688,402.082489013672,5.42199420928955,393.488891601562,61.0833320617676,525.25,2246.75,76.875,25.875,20.01667,-76.86667,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.015271838729383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
10142,Eosanthe cubensis,91090-2,Rubiaceae,Eosanthe,Species,Eosanthe cubensis,91090-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0006108735491753,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
10145,Erithalis diffusa,96011-2,Rubiaceae,Erithalis,Species,Erithalis diffusa,96011-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['BAH'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0054978619425778,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
10147,Erithalis harrisii,96014-2,Rubiaceae,Erithalis,Species,Erithalis harrisii,96014-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['JAM'],23.8190002441406,119.186996459961,25.3717498779297,22.2199993133545,1706.22399902344,43.8442497253418,627.424255371094,232.330505371094,513.84765625,467.929992675781,3.24482297897339,340.055541992188,55.0416679382324,468.75,1384.75,76.9375,28.875,18.23,-77.52,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0054978619425778,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
10149,Erithalis orbiculata,77160951-1,Rubiaceae,Erithalis,Species,Erithalis orbiculata,77160951-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['JAM'],23.372749328613253,117.2355003356935,24.86762428283695,21.85899925231935,1780.65515136719,45.28350067138671,659.390380859375,217.174255371094,488.2575988769535,597.228759765625,2.741270303726195,343.04167175292946,54.9270839691162,461.104156494141,1568.375,78.8125,29.5,18.21545,-77.47816499999999,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0054978619425778,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
10150,Erithalis quadrangularis,748802-1,Rubiaceae,Erithalis,Species,Erithalis quadrangularis,748802-1,0.0,,,0.0,,,0.0,0.0,0.0,1.0,"['JAM', 'WIN']",23.684124946594203,116.20587539672847,25.1703748703003,22.19099998474125,1692.63037109375,48.01874923706055,646.814117431641,202.55812835693348,538.846252441406,544.623733520508,3.253249645233155,357.65625,55.9375,452.73957824707054,1606.125,75.96875,29.5625,18.125,-77.381665,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0054978619425778,0.0,0.0,0.0,0.0,1.0,1.0,1.0,
10153,Ernodea angusta,96188-2,Rubiaceae,Ernodea,Species,Ernodea angusta,96188-2,0.0,,,0.0,,,0.0,0.0,0.0,1.0,"['BAH', 'FLA']",24.8698749542236,223.3789978027345,27.6902494430542,22.08312511444095,1152.48388671875,48.4071254730225,446.58287048339855,144.79437255859398,1.6786703765392326,3.422499895095825,0.0794920828193426,1046.4666748046889,67.1458358764648,1273.53173828125,424.75,69.875,28.5833339691162,25.34437,-78.14526000000001,3.0,"[2, 3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0048869883934025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
10154,Ernodea cokeri,96189-2,Rubiaceae,Ernodea,Species,Ernodea cokeri,96189-2,0.0,,,0.0,,,0.0,1.0,0.0,0.0,"['BAH', 'FLA']",24.59362506866455,258.300994873047,27.75037479400635,21.4362506866455,1147.008605957035,53.3889999389648,472.497741699219,139.83962249755848,1.0318559706211097,1.759999990463255,0.038059614598751,785.3888854980465,70.9895820617676,1119.66668701172,616.5,72.9166679382324,34.5625,25.07443,-80.45877,3.0,"[2, 3, 0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0048869883934025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
10155,Ernodea gigantea,96190-2,Rubiaceae,Ernodea,Species,Ernodea gigantea,96190-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['BAH'],25.6660003662109,153.596496582031,27.6459999084473,23.7622509002686,1159.25219726562,46.5110015869141,460.006256103516,156.375747680664,0.706371188163757,2.56750011444092,0.0950427874922752,568.416687011719,71.2916641235352,1137.08337402344,1209.25,67.75,33.9375,22.7161,-74.1736,3.0,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0048869883934025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
10157,Ernodea millspaughii,96191-2,Rubiaceae,Ernodea,Species,Ernodea millspaughii,96191-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['BAH', 'TCI']",25.62100028991695,156.5981216430665,27.612625122070348,23.68425083160405,1149.97247314453,45.943000793457045,443.0599975585935,153.5416259765625,0.7783933281898501,2.521250009536745,0.0770428217947483,706.7592468261715,70.31666564941409,1137.08337402344,1119.75,68.5416679382324,31.1875,22.935830000000003,-74.603205,3.0,"[3, 6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0048869883934025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
10158,Ernodea nashii,96064-2,Rubiaceae,Ernodea,Species,Ernodea nashii,96064-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['BAH'],26.1497497558594,131.400756835938,27.75,24.4589996337891,836.470764160156,45.375,354.160491943359,133.771499633789,4.35180044174194,4.35249996185303,0.0416449494659901,733.185180664062,69.966667175293,731.851867675781,2366.0,62.2999992370605,25.75,21.0574,-73.3254,6.0,[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0048869883934025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
10159,Ernodea serratifolia,96066-2,Rubiaceae,Ernodea,Species,Ernodea serratifolia,96066-2,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['BAH', 'TCI']",26.1497497558594,131.400756835938,27.75,24.4589996337891,836.470764160156,45.375,354.160491943359,133.771499633789,4.35180044174194,4.35249996185303,0.0416449494659901,733.185180664062,69.966667175293,731.851867675781,2366.0,62.2999992370605,25.75,21.0574,-73.3254,6.0,[6],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0048869883934025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
10166,Eumachia agustinae,77164447-1,Rubiaceae,Eumachia,Species,Eumachia agustinae,77164447-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['CUB'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10168,Eumachia amoena,77164461-1,Rubiaceae,Eumachia,Species,Eumachia amoena,77164461-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],25.37687492370605,113.320499420166,26.6613750457764,23.84337520599365,1983.636474609375,59.602500915527344,934.1366271972656,205.13824462890648,235.2562394142149,26.22499990463255,0.9548727273941036,294.791656494141,52.8541660308838,516.8958282470705,3508.875,68.15625,27.4375,-17.4,177.55,0.0,"[0, 1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10170,Eumachia archboldiana,77164463-1,Rubiaceae,Eumachia,Species,Eumachia archboldiana,77164463-1,0.0,,,0.0,,,0.0,0.0,1.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10174,Eumachia carnea,748832-1,Rubiaceae,Eumachia,Species,Eumachia carnea,748832-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,"['FIJ', 'SAM', 'TON']",22.0020008087158,126.862251281738,23.4549999237061,20.3225002288818,2573.55590820312,42.0457496643066,1174.83349609375,299.562744140625,457.282562255859,534.872497558594,4.86204099655151,350.25,51.7708320617676,621.020812988281,1077.0,72.625,28.375,-17.57194,177.9544,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10177,Eumachia chlorocalyx,77164465-1,Rubiaceae,Eumachia,Species,Eumachia chlorocalyx,77164465-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['SAM'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10179,Eumachia collina,77164466-1,Rubiaceae,Eumachia,Species,Eumachia collina,77164466-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['NWC'],22.52174949646,211.992004394531,25.0073747634888,19.7762498855591,1708.02197265625,51.9720001220703,758.429016113281,220.36474609375,108.671745300293,143.3187484741215,3.89621365070343,247.89582824707,53.0,413.794860839844,1257.66668701172,70.0,23.1041669845581,-21.139305,165.5136,1.0,"[1, 0, 3, 2, 14]",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10184,Eumachia evansensis,77164468-1,Rubiaceae,Eumachia,Species,Eumachia evansensis,77164468-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10187,Eumachia geminodens,77164472-1,Rubiaceae,Eumachia,Species,Eumachia geminodens,77164472-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['SAM'],24.3780002593994,37.0437507629395,24.8237495422363,23.8622493743896,4566.2138671875,36.7962493896484,1719.66149902344,617.908264160156,320.842102050781,387.674987792969,5.57671022415161,408.5,54.3333320617676,753.309509277344,1245.0,76.2857131958008,26.3125,-13.927065,-171.7346,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10197,Eumachia incompta,77164475-1,Rubiaceae,Eumachia,Species,Eumachia incompta,77164475-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],21.9349994659424,132.038757324219,23.5224990844727,20.2017498016357,2964.02856445312,47.1689987182617,1220.56652832031,349.654235839844,495.609405517578,499.084991455078,4.86931276321411,350.25,51.7708320617676,621.020812988281,825.5,72.625,29.4375,-17.61425,178.0185,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10202,Eumachia lepiniana,77164476-1,Rubiaceae,Eumachia,Species,Eumachia lepiniana,77164476-1,0.0,,,0.0,,,0.0,0.0,0.0,1.0,['SCI'],24.2996244430542,80.03262329101565,25.29549980163575,23.237999916076653,3121.285400390625,35.9901256561279,1156.3086547851549,459.6541137695315,240.072021484375,261.2350006103515,4.82641100883484,399.928558349609,55.5,591.416687011719,600.0,76.5,28.875,-17.677005,-149.48095,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10207,Eumachia membranacea,77188121-1,Rubiaceae,Eumachia,Species,Eumachia membranacea,77188121-1,1.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,['FIJ'],25.6177501678467,93.4195022583008,26.7514991760254,24.3922500610352,2419.03369140625,42.0457496643066,909.643249511719,299.562744140625,0.0,0.0,0.0,371.047607421875,50.9047622680664,707.952392578125,2787.75,72.8571395874023,29.0,-16.8333,-179.917,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
10211,Eumachia monopedicellata,77164487-1,Rubiaceae,Eumachia,Species,Eumachia monopedicellata,77164487-1,0.0,,,0.0,,,0.0,0.0,0.0,0.0,['BIS'],24.7385005950928,24.7164993286133,24.9397506713867,24.4104995727539,2759.66918945312,16.2917499542236,945.182250976562,520.415222167969,246.71467590332,214.029998779297,3.69521379470825,348.111114501953,51.7777786254883,772.444458007812,1125.0,70.75,28.5625,-5.67444,150.0833,1.0,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0525351252290775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
