,Accepted_Name,Accepted_ID,Family,Genus,Accepted_Rank,Accepted_Species,Accepted_Species_ID,Tested_for_Alkaloids,Alkaloids,Antimalarial_Use,In_Malarial_Region,Common_Name,Medicinal,Wiki_Page,native_tdwg3_codes,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_soc,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,kg_mode,kg_all,Poisonous,Richness,Emergence,herb,liana,shrub,subshrub,succulent,tree,Activity_Antimalarial
636,Cinchona villosa,746925-1,Rubiaceae,Cinchona,Species,Cinchona villosa,746925-1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"['BOL', 'ECU', 'PER']",19.4827499389648,81.682746887207,20.244499206543,18.1397495269775,1985.5830078125,26.7842502593994,719.148010253906,336.928009033203,1223.37121582031,1233.11254882812,6.98573446273804,389.104156494141,52.6041679382324,724.520812988281,1085.75,72.0,26.875,-4.28611,-78.59583,1.0,"[1, 15, 3]",0.0,0.015271838729383,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
642,Coffea arabica,747038-1,Rubiaceae,Coffea,Species,Coffea arabica,747038-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['ETH', 'KEN', 'SUD']",21.0722503662109,111.912498474121,23.0607490539551,19.0697498321533,1803.29699707031,56.8262481689453,782.048767089844,153.336502075195,827.800537109375,828.877502441406,3.78469467163086,319.75,55.0520839691162,382.111114501953,1960.625,67.3541679382324,26.875,7.786063,-76.11128,3.0,"[1, 2, 15, 3, 6, 0, 12, 14, 11, 9, 29, 4, 7]",1.0,0.076359193646915,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
648,Coffea mauritiana,747190-1,Rubiaceae,Coffea,Species,Coffea mauritiana,747190-1,0.0,,0.0,1.0,1.0,1.0,1.0,"['MAU', 'REU']",16.5270004272461,230.114242553711,19.3964996337891,13.6070003509521,3263.52978515625,68.2311248779297,1406.81921386719,346.328002929688,333.163421630859,1149.75500488281,9.65486145019531,344.1875,54.2666664123535,479.600006103516,1171.0,74.15555572509766,30.75,-21.146755,55.556545,15.0,"[3, 15, 2, 0]",0.0,0.076359193646915,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
653,Coptosperma graveolens,20009937-1,Rubiaceae,Coptosperma,Species,Coptosperma graveolens,20009937-1,0.0,,1.0,1.0,0.0,1.0,0.0,"['BUR', 'DJI', 'ETH', 'KEN', 'OMA', 'RWA', 'SAU', 'SOM', 'SUD', 'TAN', 'UGA', 'YEM', 'ZAI']",21.4602508544922,97.828498840332,22.816499710083,20.2557506561279,932.529235839844,76.4967498779297,439.496246337891,44.5940017700195,1338.20227050781,1291.43994140625,2.14392518997192,152.777770996094,62.9583320617676,202.20832824707,7495.5,47.6875,22.875,-1.05,36.87,3.0,"[6, 3, 12, 11, 9, 15]",0.0,0.011606597434331,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
656,Corynanthe pachyceras,747604-1,Rubiaceae,Corynanthe,Species,Corynanthe pachyceras,747604-1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,"['BEN', 'CMN', 'CAF', 'CON', 'EQG', 'GAB', 'GHA', 'GUI', 'IVO', 'LBR', 'NGA', 'SIE', 'TOG', 'ZAI']",25.0197505950928,93.5372467041016,26.2075004577637,23.7514991760254,1771.220703125,56.5364990234375,715.742004394531,97.9449996948242,262.681427001953,269.247497558594,0.680470705032349,231.625,51.3125,263.4375,9365.25,45.25,19.875,5.64161,-0.60416,2.0,"[2, 3, 1, 0]",1.0,0.0048869883934025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
660,Coussarea suaveolens,77211683-1,Rubiaceae,Coussarea,Species,Coussarea suaveolens,77211683-1,0.0,,0.0,1.0,0.0,0.0,0.0,['PAN'],24.888499259948752,31.70662593841555,25.3229999542236,24.5118751525879,3099.3868408203152,57.37912559509275,1239.53448486328,131.9446220397945,97.0124664306642,259.38249778747536,2.5255779922008506,385.997619628906,53.39444541931155,448.32804870605446,6156.0,58.3833332061768,26.6875,9.207222,-79.67041499999999,2.0,[2],0.0,0.0775809407452657,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
664,Crossopteryx febrifuga,747858-1,Rubiaceae,Crossopteryx,Species,Crossopteryx febrifuga,747858-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['ANG', 'BEN', 'BOT', 'BKN', 'BUR', 'CMN', 'CPV', 'CAF', 'CHA', 'CON', 'ETH', 'GAB', 'GAM', 'GHA', 'GUI', 'GNB', 'IVO', 'KEN', 'MLW', 'MLI', 'MOZ', 'NGA', 'TVL', 'RWA', 'SEN', 'SIE', 'SUD', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI', 'ZIM']",27.32200050354,198.331253051758,30.169750213623,25.2754993438721,1074.80676269531,100.88175201416,647.197021484375,2.43249988555908,310.925201416016,310.657501220703,0.487067401409149,102.645835876465,61.875,101.791664123535,11008.5,28.5,16.6875,10.40538,2.436967,3.0,"[3, 2, 6, 4, 1, 12, 9, 11, 15, 0]",1.0,0.0006108735491753,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
665,Cuviera longiflora,748070-1,Rubiaceae,Cuviera,Species,Cuviera longiflora,748070-1,0.0,,0.0,1.0,0.0,1.0,0.0,"['CMN', 'CAF', 'CON', 'GAB', 'GGI', 'NGA']",22.8552494049072,90.0134963989258,23.9452495574951,21.6240005493164,3370.04443359375,68.5155029296875,1666.82250976562,112.121246337891,772.628784179688,714.070007324219,4.80529689788818,335.354156494141,50.6666679382324,377.916656494141,6621.5,70.375,27.25,4.85,9.966667,2.0,"[3, 2, 9, 0]",0.0,0.0109957238851557,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
670,Danais xanthorrhoea,748178-1,Rubiaceae,Danais,Species,Danais xanthorrhoea,748178-1,0.0,,0.0,1.0,0.0,0.0,0.0,['TAN'],21.5890007019043,173.312629699707,23.3197498321533,19.4072494506836,1172.227355957035,68.7229995727539,645.4519958496095,63.1347503662109,1102.18835449219,823.940002441406,5.82120418548584,198.66667175293,59.75,272.520843505859,7177.0,64.1875,22.5,-5.133331500000001,37.982635,3.0,"[3, 6, 11, 1, 12, 2, 15]",0.0,0.0226023213194868,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
677,Dolichopentas longiflora,77086225-1,Rubiaceae,Dolichopentas,Species,Dolichopentas longiflora,77086225-1,0.0,,1.0,1.0,0.0,1.0,0.0,"['BUR', 'KEN', 'MLW', 'RWA', 'TAN', 'UGA', 'ZAI']",18.5604991912842,41.7492485046387,19.3787498474121,17.7271251678467,1612.69073486328,41.86325073242185,648.8380126953125,177.340126037598,1668.72021484375,1688.4375,3.33988404273987,280.6875,53.625,382.5104217529295,4216.75,76.34375,26.15625,-1.583333,29.63956,15.0,"[3, 15, 9, 12, 1, 2, 11]",0.0,0.0024434941967012,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
695,Exostema caribaeum,1125915-2,Rubiaceae,Exostema,Species,Exostema caribaeum,1125915-2,0.0,,1.0,1.0,1.0,1.0,1.0,"['BAH', 'BLZ', 'CAY', 'CLM', 'COS', 'CUB', 'DOM', 'ELS', 'FLA', 'GUA', 'HAI', 'HON', 'JAM', 'LEE', 'MXC', 'MXG', 'MXE', 'MXT', 'MXS', 'NIC', 'PAN', 'PUE', 'TRT', 'TCI', 'WIN']",25.7917499542236,148.865005493164,27.4044990539551,23.64124965667725,1150.20178222656,76.08574676513669,537.3284912109375,55.3110008239746,105.64820098877,95.3600006103516,1.4240049123764,262.333343505859,67.0666656494141,310.629638671875,722.75,58.5625,26.5,18.34455,-89.32083,3.0,"[3, 6, 0, 1, 2, 12, 11, 15, 7]",0.0,0.0067196090409285,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
696,Fadogia cienkowskii,748960-1,Rubiaceae,Fadogia,Species,Fadogia cienkowskii,748960-1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,"['ANG', 'BEN', 'BKN', 'BUR', 'CAB', 'CMN', 'CAF', 'CHA', 'CON', 'ETH', 'GHA', 'GUI', 'IVO', 'KEN', 'MLW', 'MLI', 'NGA', 'SUD', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI', 'ZIM']",24.3490009307861,158.418746948242,25.8027496337891,23.2334995269775,1170.50219726562,90.7577514648438,689.961975097656,6.46124982833862,626.401672363281,621.510009765625,1.20586717128754,127.0625,58.5,158.83332824707,8023.5,36.375,17.9375,7.5,11.68333,3.0,"[3, 11, 12, 2]",0.0,0.0244349419670128,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
699,Faramea occidentalis,1187456-2,Rubiaceae,Faramea,Species,Faramea occidentalis,1187456-2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['BLZ', 'BOL', 'BZN', 'BZL', 'BZC', 'CAY', 'CLM', 'COS', 'CUB', 'DOM', 'ECU', 'ELS', 'FRG', 'GUA', 'GUY', 'HAI', 'HON', 'JAM', 'LEE', 'MXC', 'MXG', 'MXE', 'MXT', 'MXS', 'NIC', 'PAN', 'PER', 'PUE', 'SWC', 'SUR', 'TRT', 'VEN', 'WIN']",24.5827503204346,97.2072525024414,25.9202499389648,22.7220001220703,2432.33349609375,59.4902496337891,1059.22497558594,170.580001831055,237.401657104492,249.595001220703,2.26567935943604,310.645843505859,55.125,341.875,1912.75,59.625,26.1875,10.79722,-83.55417,2.0,"[1, 14, 2, 3, 6, 0, 11, 12, 15, 9, 5]",0.0,0.1313378130726939,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
701,Feretia apodanthera,749328-1,Rubiaceae,Feretia,Species,Feretia apodanthera,749328-1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"['BEN', 'BKN', 'CMN', 'CAF', 'CHA', 'ERI', 'ETH', 'GAM', 'GHA', 'IVO', 'KEN', 'MLI', 'MTN', 'NGA', 'SEN', 'SOM', 'SUD', 'TAN', 'TOG', 'UGA']",28.3057498931885,229.956253051758,31.68912506103515,25.4242496490479,938.406494140625,111.157501220703,578.9551391601565,1.49500000476837,283.645416259766,282.458740234375,0.41144385933876,82.1666641235352,63.09375,91.87083435058597,12047.25,28.3125,16.75,11.3,2.1374225,3.0,"[6, 4, 3, 2]",0.0,0.0018326206475259,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
711,Gardenia saxatilis,751232-1,Rubiaceae,Gardenia,Species,Gardenia saxatilis,751232-1,0.0,,0.0,1.0,0.0,0.0,0.0,"['CBD', 'LAO', 'THA']",26.8912506103516,181.494506835938,28.7894992828369,24.29075050354,1291.66149902344,77.3372497558594,628.058776855469,24.6162490844727,181.171737670898,166.225006103516,0.374763906002045,127.0,60.5625,161.0,13249.5,40.75,20.875,15.21667,102.4347,3.0,[3],0.0,0.0818570555894929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
712,Gardenia sokotensis,751250-1,Rubiaceae,Gardenia,Species,Gardenia sokotensis,751250-1,0.0,,1.0,1.0,0.0,1.0,0.0,"['BEN', 'BKN', 'CHA', 'GHA', 'GUI', 'GNB', 'IVO', 'MLI', 'NGA', 'SEN', 'TOG']",28.10262489318849,224.668251037598,31.428750038147,25.4042501449585,977.029479980469,110.563247680664,626.511505126953,1.6038749814033548,298.113571166992,301.1987457275389,0.4923611134290695,91.875,62.4791660308838,99.3095245361328,10378.125,28.6875,16.875,11.38782,0.0833335,3.0,"[6, 3, 4]",0.0,0.0818570555894929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
713,Gardenia ternifolia,751285-1,Rubiaceae,Gardenia,Species,Gardenia ternifolia,751285-1,0.0,,1.0,1.0,1.0,1.0,0.0,"['ANG', 'BEN', 'BOT', 'BKN', 'BUR', 'CAB', 'CMN', 'CAF', 'CHA', 'CON', 'ETH', 'GAB', 'GAM', 'GHA', 'GUI', 'GNB', 'IVO', 'KEN', 'MLW', 'MLI', 'MOZ', 'NAM', 'NGA', 'TVL', 'RWA', 'SEN', 'SIE', 'SUD', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI', 'ZIM']",27.1590003967285,184.499496459961,29.2882499694824,25.1224994659424,1088.25830078125,97.9042510986328,621.265991210938,4.22949981689453,309.531860351562,312.054992675781,0.496825456619263,98.4166641235352,61.4583320617676,114.354164123535,10956.25,29.25,16.6875,10.03423,2.133,3.0,"[3, 9, 12, 2, 6, 4, 11]",1.0,0.0818570555894929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
714,Gardenia thunbergia,751291-1,Rubiaceae,Gardenia,Species,Gardenia thunbergia,751291-1,0.0,,1.0,1.0,1.0,1.0,1.0,"['CPP', 'NAT', 'MOZ']",18.2625007629395,248.214004516602,21.2602500915527,15.3109998703003,705.29248046875,29.8075008392334,252.219497680664,109.888999938965,173.227142333984,212.820007324219,2.03738617897034,209.95832824707,63.0416679382324,291.291656494141,1918.0,48.75,19.0625,-33.375,26.375,6.0,"[6, 14, 15, 3, 7, 11, 0, 9]",1.0,0.0818570555894929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
715,Gardenia urvillei,751312-1,Rubiaceae,Gardenia,Species,Gardenia urvillei,751312-1,0.0,,0.0,0.0,0.0,1.0,1.0,['NWC'],23.6412506103516,206.692245483398,26.0965003967285,21.0375003814697,1464.16296386719,53.6867485046387,695.233764648438,160.260498046875,60.1301956176758,74.9649963378906,2.03309440612793,247.89582824707,53.238094329834,428.17778015136696,2011.5,60.75,22.125,-20.9022,164.9188,1.0,"[2, 3, 1, 0]",0.0,0.0818570555894929,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
730,Guettarda speciosa,752069-1,Rubiaceae,Guettarda,Species,Guettarda speciosa,752069-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['ALD', 'AND', 'BAN', 'BIS', 'BOR', 'CBD', 'CRL', 'CGS', 'CHS', 'XMS', 'CKI', 'COM', 'COO', 'FIJ', 'GIL', 'CHH', 'IND', 'JAW', 'KEN', 'NAT', 'LDV', 'LSI', 'LIN', 'MDG', 'MLY', 'MDV', 'MOL', 'MRN', 'MRQ', 'MRS', 'MOZ', 'MCI', 'NNS', 'NRU', 'NWC', 'NWG', 'NCB', 'NUE', 'NTA', 'PHI', 'PHX', 'PIT', 'QLD', 'SAM', 'SEY', 'SCI', 'SOL', 'SCS', 'SRL', 'SUL', 'SUM', 'TAI', 'TAN', 'THA', 'TOK', 'TON', 'TUA', 'TUB', 'TUV', 'VAN', 'VIE', 'WAL', 'WAU']",26.482250213623,132.557495117188,27.554249763488748,24.5555000305176,1649.621337890625,77.33262634277345,814.703979492188,94.3862533569336,15.5512466430664,15.0475001335144,0.439283087849617,186.888885498047,57.3333320617676,298.666656494141,3187.75,50.2000007629395,22.25,-11.570875,132.1775,3.0,"[3, 0, 2, 1, 6, 12, 11, 14, 15]",1.0,0.0946854001221747,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
741,Heinsia crinita,753022-1,Rubiaceae,Heinsia,Species,Heinsia crinita,753022-1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,"['ANG', 'CAB', 'CMN', 'CAF', 'CON', 'EQG', 'GAB', 'GHA', 'GUI', 'GGI', 'IVO', 'KEN', 'LBR', 'MLW', 'MOZ', 'NGA', 'TVL', 'SIE', 'SOM', 'TAN', 'ZAM', 'ZAI', 'ZIM']",24.8582496643066,79.8864974975586,25.8787498474121,23.6472492218018,2103.13818359375,63.1699981689453,857.600219726562,94.8847503662109,242.407196044922,243.047500610352,0.75856602191925,200.5625,49.7604160308838,280.42707824707054,7952.75,48.59375,21.375,0.616667,10.41319,3.0,"[3, 2, 1, 6, 0, 11]",1.0,0.0030543677458766,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
748,Hintonia latiflora,122717-2,Rubiaceae,Hintonia,Species,Hintonia latiflora,122717-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['ELS', 'GUA', 'MXC', 'MXE', 'MXN', 'MXT', 'MXS']",24.0097503662109,176.544494628906,26.9039993286133,19.5687503814697,871.421997070312,104.856246948242,566.603271484375,18.7929992675781,470.105255126953,524.784973144531,3.60030460357666,205.958335876465,67.0,203.100006103516,343.25,43.5,25.625,19.01083,-101.658,3.0,"[6, 3, 11, 4, 12, 0, 8, 7, 2]",0.0,0.0024434941967012,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
762,Hymenodictyon floribundum,753550-1,Rubiaceae,Hymenodictyon,Species,Hymenodictyon floribundum,753550-1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"['ANG', 'BEN', 'BUR', 'CMN', 'CAF', 'CON', 'ERI', 'ETH', 'GAB', 'GHA', 'GUI', 'IVO', 'KEN', 'LBR', 'MLW', 'MOZ', 'NAM', 'NGA', 'RWA', 'SIE', 'SUD', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI', 'ZIM']",21.4815006256104,115.60050201416,23.2192497253418,20.2417507171631,1386.36877441406,77.0270004272461,701.549011230469,27.4347496032715,1146.53466796875,1215.59252929688,2.21622681617737,169.875,55.1666679382324,220.47917175293,6635.0,50.8125,20.8125,-2.166667,28.6,3.0,"[12, 3, 6, 2, 11, 15, 1, 9]",0.0,0.015271838729383,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
764,Hymenodictyon orixense,910769-1,Rubiaceae,Hymenodictyon,Species,Hymenodictyon orixense,910769-1,0.0,,0.0,1.0,1.0,1.0,1.0,"['BAN', 'CBD', 'CHC', 'EHM', 'IND', 'LAO', 'MYA', 'NEP', 'PHI', 'SRL', 'THA', 'VIE', 'WHM']",24.9322490692139,215.358993530273,28.017749786377,22.300500869751,1868.95080566406,79.2645034790039,936.755737304688,51.5662498474121,348.229919433594,390.867492675781,2.30434989929199,201.10417175293,57.3958320617676,199.777770996094,6616.75,51.125,24.1875,16.86667,100.6292,3.0,"[3, 6, 2, 11, 1]",1.0,0.015271838729383,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
769,Isertia hypoleuca,753635-1,Rubiaceae,Isertia,Species,Isertia hypoleuca,753635-1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"['BOL', 'BZN', 'BZC', 'CLM', 'FRG', 'GUY', 'PER', 'SUR', 'VEN']",25.3862495422363,54.2927513122559,26.0917491912842,24.7145004272461,2393.63208007812,48.2125015258789,1014.67822265625,273.996765136719,155.326873779297,171.5,0.563742637634277,190.39582824707,45.125,247.0,2192.5,48.625,22.4375,-3.259722,-61.96472,1.0,"[2, 3, 1, 12, 15]",0.0,0.0091631032376298,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
779,Keetia hispida,943147-1,Rubiaceae,Keetia,Species,Keetia hispida,943147-1,0.0,,1.0,1.0,0.0,1.0,0.0,"['ANG', 'BUR', 'CAB', 'CMN', 'CON', 'GAB', 'GHA', 'GNB', 'IVO', 'LBR', 'NGA', 'SIE', 'TOG', 'ZAI']",24.03199958801265,88.1969985961914,25.1300001144409,22.93612575531005,1817.674011230465,61.1121253967285,706.025268554687,116.111125946045,369.681427001953,464.24250793457,1.38388192653656,257.2485122680665,50.5833320617676,297.1875,8465.75,49.28125,21.875,4.75,9.7,2.0,"[2, 3, 1, 0, 15, 12]",0.0,0.0238240684178375,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
780,Keetia leucantha,943149-1,Rubiaceae,Keetia,Species,Keetia leucantha,943149-1,0.0,,1.0,1.0,0.0,1.0,0.0,"['BEN', 'BKN', 'CMN', 'GHA', 'IVO', 'LBR', 'NGA', 'SIE', 'TOG']",26.11049938201905,106.8655014038085,27.7457504272461,24.7388744354248,1314.17938232422,62.0412483215332,610.9342346191405,83.92337417602539,131.512466430664,131.904998779297,0.6822203099727631,181.14582824707,58.8854160308838,244.1875,12680.125,40.70000076293945,17.84375,6.5203835,-3.1416665,3.0,"[3, 2, 1]",0.0,0.0238240684178375,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
781,Keetia multiflora,943151-1,Rubiaceae,Keetia,Species,Keetia multiflora,943151-1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,"['BEN', 'CAF', 'CON', 'GAB', 'GHA', 'GUI', 'IVO', 'LBR', 'MLI', 'NGA', 'SEN', 'SIE', 'TOG', 'ZAI']",26.7137498855591,129.595245361328,28.4685001373291,24.9300003051758,1130.41430664062,65.5865020751953,549.8167419433595,45.1517486572266,174.11357116699202,155.662506103516,0.6536982357501986,136.71875,61.5833320617676,182.8486099243165,11775.25,33.84375,16.96875,7.204812,1.7608055,3.0,"[3, 2, 1]",0.0,0.0238240684178375,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
782,Keetia venosa,943138-1,Rubiaceae,Keetia,Species,Keetia venosa,943138-1,0.0,,0.0,1.0,0.0,1.0,0.0,"['ANG', 'BEN', 'BKN', 'BUR', 'CMN', 'CAF', 'CON', 'GAB', 'GHA', 'GUI', 'GNB', 'IVO', 'KEN', 'LBR', 'MLW', 'MLI', 'MOZ', 'NGA', 'RWA', 'SEN', 'SIE', 'SUD', 'TAN', 'TOG', 'UGA', 'ZAM', 'ZAI', 'ZIM']",26.257999420166,139.794494628906,28.0982494354248,24.4675006866455,1162.46044921875,75.8922500610352,627.879516601562,32.077751159668,353.465362548828,367.559997558594,0.754463016986847,149.75,60.2888870239258,191.844451904297,9753.25,35.75,17.3125,6.96425,2.632195,3.0,"[12, 3, 11, 1, 2, 15, 6, 9]",1.0,0.0238240684178375,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
794,Ladenbergia oblongifolia,1106418-2,Rubiaceae,Ladenbergia,Species,Ladenbergia oblongifolia,1106418-2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['BOL', 'BZN', 'CLM', 'ECU', 'PER', 'VEN']",19.05299949646,52.3235015869141,19.7977504730225,18.6315002441406,2450.64233398438,40.2632484436035,910.400512695312,297.626007080078,1366.07202148438,1405.46252441406,6.86466598510742,367.541656494141,52.3125,569.3125,1536.75,83.5,27.3125,-1.35745,-75.36833,1.0,"[12, 1, 3, 15, 2, 29, 9]",0.0,0.0226023213194868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
800,Macrocnemum roseum,755513-1,Rubiaceae,Macrocnemum,Species,Macrocnemum roseum,755513-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['BOL', 'BZN', 'CLM', 'COS', 'ECU', 'PAN', 'PER']",24.2845001220703,50.0007514953613,24.94375038146969,23.17024993896485,2905.43676757812,52.31062507629395,1083.47277832031,216.8649978637695,342.64404296875,384.192504882812,3.4877610206604,344.520843505859,53.0416679382324,434.270843505859,2427.75,60.6923065185547,26.4375,3.5344515000000003,-77.12064,1.0,"[1, 0, 2, 12, 3, 15, 29, 5]",0.0,0.0048869883934025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
804,Massularia acuminata,756020-1,Rubiaceae,Massularia,Species,Massularia acuminata,756020-1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,"['CAB', 'CMN', 'CAF', 'CON', 'EQG', 'GAB', 'GHA', 'GUI', 'GNB', 'GGI', 'IVO', 'LBR', 'NGA', 'SIE', 'TOG', 'ZAI']",24.5927495956421,78.2142486572266,25.679500579834,23.492000579834,2232.49157714844,59.0542488098145,990.6031494140624,124.02449798584,276.1329498291015,313.1587524414065,0.8004542887210846,209.60417175293,49.6458320617676,295.166656494141,7664.25,50.0,22.0625,2.7833315,10.242855,2.0,"[2, 3, 1, 0, 15]",1.0,0.0012217470983506,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
806,Mitracarpus hirtus,756228-1,Rubiaceae,Mitracarpus,Species,Mitracarpus hirtus,756228-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['AGE', 'AGW', 'ARU', 'BLZ', 'BOL', 'BZN', 'BZE', 'BZS', 'BZL', 'BZC', 'CLM', 'COS', 'CUB', 'ECU', 'ELS', 'GUA', 'GUY', 'HAI', 'HON', 'JAM', 'LEE', 'MXC', 'MXG', 'MXE', 'MXN', 'MXT', 'MXS', 'NLA', 'NIC', 'PAN', 'PAR', 'PER', 'PUE', 'TRT', 'URU', 'VEN', 'VNA', 'WIN']",25.6022491455078,191.908493041992,27.3722496032715,23.5345001220703,1153.14770507812,89.8927536010742,604.693725585938,28.7970008850098,316.443206787109,323.929992675781,0.71595823764801,149.727279663086,59.8125,196.40625,5627.875,37.9375,18.9375,9.809539,-0.45,3.0,"[14, 11, 3, 12, 6, 1, 2, 8, 4, 15, 0, 7, 9, 29]",1.0,0.0403176542455711,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
810,Mitragyna inermis,756296-1,Rubiaceae,Mitragyna,Species,Mitragyna inermis,756296-1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,"['BEN', 'BKN', 'CMN', 'CAF', 'CHA', 'GAM', 'GHA', 'GUI', 'GNB', 'IVO', 'LBR', 'MLI', 'MTN', 'NGR', 'NGA', 'SEN', 'SIE', 'SUD', 'TOG', 'ZAI']",26.9729995727539,158.275253295898,29.0212497711182,25.1277503967285,1072.44995117188,88.6487503051758,535.324768066406,12.9940004348755,183.684204101562,184.160003662109,0.41144385933876,112.416664123535,62.2888870239258,130.45832824707,12596.0,31.4375,18.25,9.249324,2.11919,3.0,"[6, 3, 4, 0, 2]",1.0,0.0061087354917532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
811,Mitragyna ledermannii,756298-1,Rubiaceae,Mitragyna,Species,Mitragyna ledermannii,756298-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['ANG', 'BEN', 'CAB', 'CMN', 'CAF', 'CHA', 'CON', 'GAB', 'GAM', 'GHA', 'GUI', 'GNB', 'IVO', 'LBR', 'NGA', 'SEN', 'SIE', 'SUD', 'TOG', 'UGA', 'ZAM', 'ZAI']",25.0839996337891,90.4670028686523,26.1725006103516,24.0732498168945,1910.0712890625,62.9677505493164,808.805725097656,95.5592498779297,115.867034912109,167.809997558594,0.689148247241974,188.16667175293,50.125,276.958343505859,9768.5,46.0,20.5,5.133333,2.71111,3.0,"[3, 2, 1]",1.0,0.0061087354917532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
814,Mitragyna rubrostipulata,756302-1,Rubiaceae,Mitragyna,Species,Mitragyna rubrostipulata,756302-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"['BUR', 'ETH', 'KEN', 'MLW', 'MOZ', 'RWA', 'TAN', 'UGA', 'ZAI']",19.1720008850098,73.2099990844727,20.2940006256104,18.7482490539551,1488.29675292969,52.9589996337891,584.558471679688,98.4919967651367,1545.966796875,1467.16247558594,3.22835683822632,251.27082824707,54.8125,297.229156494141,4531.5,68.5625,24.625,-2.233333,30.66667,3.0,"[3, 6, 12, 1, 15, 9, 2]",0.0,0.0061087354917532,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
818,Morinda asteroscepa,756331-1,Rubiaceae,Morinda,Species,Morinda asteroscepa,756331-1,0.0,,0.0,1.0,0.0,0.0,1.0,"['MLW', 'TAN']",22.0795001983643,184.255004882812,24.324499130249,19.6437492370605,1488.29675292969,60.5675010681152,711.539245605469,184.190994262695,697.108032226562,662.424987792969,4.83485078811646,200.5625,59.0208320617676,282.708343505859,7177.0,65.125,22.5,-5.15,38.5,3.0,"[2, 1, 3, 15, 12]",0.0,0.0268784361637141,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
