Accepted_Name,In_Malarial_Region,Common_Name,Poisonous,Medicinal,Wiki_Page,Antimalarial_Use,Emergence,Tested_for_Alkaloids,herb,liana,succulent,shrub,subshrub,tree,bio1,bio4,bio10,bio11,bio12,bio15,bio16,bio17,brkl_elevation,elevation,slope,soil_nitrogen,soil_ph,soil_depth,soil_ocs,soil_water_cap,latitude,longitude,Family,Genus,kg_mode,Activity_Antimalarial,selected,P(s|x),weight
Vallesia glabra,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.43487548828125,364.7701263427735,27.24149990081785,17.29975032806395,661.81201171875,95.3324966430664,366.228240966797,12.7586245536804,338.3310241699215,368.592498779297,2.109112977981565,157.047622680664,71.25,577.25,37.875,23.875,23.11093,-106.25405,Apocynaceae,Vallesia,6.0,1.0,1,0.680233579509099,1.4700832627546339
Vincetoxicum stocksii,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.8090000152588,792.199768066406,26.9147491455078,6.85550022125244,307.558746337891,73.9375,133.875747680664,21.9242496490479,1490.04431152344,1605.19494628906,3.15433859825134,78.6041641235352,78.8958358764648,3841.25,17.9375,18.125,31.26,69.3603,Apocynaceae,Vincetoxicum,4.0,0.0,1,0.005118039688258331,195.38730860062947
Voacanga africana,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.91637516021725,115.985378265381,27.359749794006348,24.322875022888148,1344.56896972656,70.4309997558594,648.4046325683595,55.4544982910156,247.084487915039,260.149993896484,0.6300637423992155,180.9375,56.261905670166,10468.5,45.4375,19.5625,6.840149,2.1693405,Apocynaceae,Voacanga,3.0,1.0,1,0.9773500488963173,1.0231748605622524
Voacanga globosa,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.3248748779297,90.0350036621094,27.24324989318849,24.3002490997314,3149.76831054688,58.1245002746582,1533.977294921875,246.839248657227,159.7783870697022,127.182502746582,2.474434971809385,314.34375,55.5208320617676,1800.91668701172,67.75,27.78125,14.089235,121.7462,Apocynaceae,Voacanga,2.0,1.0,1,0.4432149788228446,2.2562414353773574
Voacanga grandifolia,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.5917491912842,62.5007514953613,26.5152492523193,24.7215003967285,2340.99731445312,35.6775016784668,959.294250488281,373.316986083984,129.407196044922,103.584999084473,1.43600630760193,267.9375,53.1666679382324,2346.0,59.375,26.25,-7.669794,142.8333,Apocynaceae,Voacanga,1.0,1.0,1,0.5417698533817872,1.8458022235048512
Voacanga thouarsii,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.4202499389648,183.585006713867,25.3082504272461,21.0237503051758,1714.55920410156,58.1602516174316,871.078002929688,108.87474822998,254.448760986328,252.110000610352,1.0970972776413,211.72917175293,55.5833320617676,4395.75,52.0666656494141,20.6875,-16.3,33.43333,Apocynaceae,Voacanga,3.0,1.0,1,0.7861371637088075,1.2720426487436858
Wrightia arborea,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.9322490692139,210.674743652344,27.2777500152588,21.8194999694824,1437.93298339844,78.6932525634766,714.623229980469,28.6280002593994,462.487548828125,457.097503662109,3.26944351196289,201.20832824707,57.355554580688505,4493.5,55.75,24.0625,16.74995,99.20767,Apocynaceae,Wrightia,3.0,0.0,1,0.12064992168718092,8.288443009459908
Wrightia dubia,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.2327499389648,69.8580017089844,27.0639991760254,25.2427501678467,2708.36401367188,73.3612518310547,1335.54772949219,106.836502075195,210.191131591797,144.217498779297,2.07234954833984,269.125,52.4166679382324,5302.5,55.75,22.8125,9.833333,99.8,Apocynaceae,Wrightia,2.0,0.0,1,0.5340493124140543,1.8724862606408321
Wrightia tinctoria,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.18562507629395,196.052001953125,28.24262523651125,22.08100032806395,1021.3881530761752,91.8753776550293,597.065612792969,19.8185005187988,473.0900268554685,541.4937744140625,0.8639522194862366,142.59775543212902,65.5999984741211,5358.75,42.7142868041992,24.15625,13.582265,77.102025,Apocynaceae,Wrightia,3.0,0.0,1,0.308170702014523,3.2449548041490117
Xysmalobium undulatum,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.2145004272461,345.606506347656,20.1350002288818,11.2572498321533,814.962280273438,76.0032501220703,376.5830078125,35.1199989318848,1460.49035644531,1474.55004882812,1.68352687358856,147.0,59.0555572509766,2107.5,44.0666656494141,19.6875,-26.625,29.8164,Apocynaceae,Xysmalobium,12.0,1.0,1,0.00812879487974633,123.01946534431515
Agathisanthemum bojeri,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.943000793457,193.34049987793,25.67662525177,19.7180004119873,1091.47723388672,74.7365036010742,538.0447387695315,56.29874992370605,354.18281555175747,423.0625,0.92304265499115,139.23264312744152,59.2326374053955,7226.875,40.5,19.0625,-10.565833,38.423884,Rubiaceae,Agathisanthemum,3.0,0.0,1,0.5385409979232669,1.8568688435165028
Amaioua glomerulata,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,25.5294990539551,69.963752746582,26.5017509460449,24.4207496643066,2533.79614257812,57.1707496643066,1045.49670410156,180.382507324219,126.393348693848,118.102500915527,0.763853847980499,290.6875,53.375,2585.75,56.6875,24.875,8.06666,-75.17,Rubiaceae,Amaioua,2.0,0.0,1,0.10073192036063615,9.927339778888781
Aoranthe cladantha,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,24.7840003967285,79.8864974975586,25.710750579834,23.4634990692139,2220.98193359375,63.6622505187988,1023.56176757812,84.7754974365234,239.462600708008,265.470001220703,0.927686989307404,201.41667175293,49.2708320617676,8026.75,51.5,21.8125,-0.133333,10.733333,Rubiaceae,Aoranthe,3.0,0.0,1,0.3833695063414011,2.608449507482404
Bertiera borbonica,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.5270004272461,230.114242553711,19.3964996337891,13.6070003509521,3263.52978515625,62.5982513427734,1406.81921386719,359.002746582031,333.163421630859,1126.65747070312,9.65486145019531,352.444458007812,54.2592582702637,967.25,74.8666687011719,31.4375,-21.20659,55.65127,Rubiaceae,Bertiera,15.0,0.0,1,0.006389430350865692,156.50847494792893
Burchellia bubalina,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.2795000076294,274.796752929688,20.6147499084473,13.6557502746582,780.870971679688,33.306999206543,258.324005126953,98.8509979248047,363.70361328125,436.652496337891,2.6658251285553,216.133331298828,62.4285697937012,1739.5,49.76363563537595,18.75,-33.33217500000001,26.59751,Rubiaceae,Burchellia,14.0,0.0,1,0.019917175226311097,50.20792299296411
Calycophyllum multiflorum,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.691499710083,277.845764160156,26.914249420166,19.8832492828369,1283.60400390625,56.798999786377,532.322265625,92.0425033569336,224.803329467773,217.012496948242,0.815946340560913,164.08332824707,58.4583320617676,2055.25,43.2142868041992,20.125,-21.2778,-57.68805,Rubiaceae,Calycophyllum,3.0,0.0,1,0.22434940550900984,4.457332961195835
Canthium glaucum,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.950249671936,177.962127685547,26.2476243972778,20.97624969482425,960.9752502441404,84.44000244140639,441.2398834228515,50.81250113248828,653.3531646728516,621.894989013672,0.7236250638961794,119.3222198486325,59.6041660308838,5990.25,35.75,16.875,-8.42375,33.8035,Rubiaceae,Canthium,11.0,1.0,1,0.2825517051049533,3.539175244504548
Capirona macrophylla,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24.9572505950928,63.3175010681152,25.8377494812012,23.9582500457764,2724.36694335938,52.1082496643066,1062.541015625,225.345504760742,224.745147705078,230.942504882812,0.548391163349152,198.83332824707,48.2708320617676,2590.25,49.125,22.0,-1.066667,-71.16667,Rubiaceae,Capirona,1.0,0.0,1,0.08844438213220207,11.30654062917475
Carapichea affinis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.7870006561279,48.9397506713867,25.3495006561279,23.9882507324219,3546.41455078125,47.4477500915527,1154.36669921875,365.738494873047,241.86149597168,215.794998168945,1.9070508480072,299.520843505859,49.9791679382324,2110.5,57.5625,24.75,-1.5,-76.38333,Rubiaceae,Carapichea,1.0,1.0,1,0.046899700533649384,21.3220977665417
Carapichea ipecacuanha,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.2053756713867,73.5501251220703,26.1147499084473,23.85700035095215,1947.40454101562,57.63837623596195,902.2166137695316,120.836502075195,174.7119064331055,178.6937484741215,0.7638155519962315,238.8659744262695,53.125,3022.5,53.625,22.84375,-11.515,-62.09,Rubiaceae,Carapichea,3.0,1.0,1,0.8278726322741805,1.2079152770794979
Carapichea klugii,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,25.1483745574951,44.92100143432615,25.513750076293952,24.4393749237061,3288.24548339844,19.96750068664555,1009.156280517578,603.146728515625,128.408588409424,125.7275009155275,0.310405045747757,223.85417175293,45.3958320617676,1962.0,53.1875,21.875,-1.3714585,-72.950415,Rubiaceae,Carapichea,1.0,1.0,1,0.02242793031049607,44.58726178277846
Cephalanthus natalensis,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.931999206543,322.600738525391,20.3435001373291,12.4107503890991,971.411254882812,76.2487487792969,486.400756835938,39.8797492980957,1220.22717285156,1191.15747070312,4.32616519927979,168.52082824707,56.6222229003906,1775.5,50.0,21.25,-25.50833,30.625,Rubiaceae,Cephalanthus,12.0,0.0,1,0.17534740575104296,5.702964327968405
Chimarrhis turbinata,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.79524993896485,66.37137603759766,26.7530002593994,25.1051244735718,2425.4278564453152,53.0659999847412,1023.63146972656,214.297744750977,108.5304679870605,105.139999389648,0.528803467750549,208.583335876465,46.0104160308838,3227.75,47.625,22.6875,2.5683335,-53.058335,Rubiaceae,Chimarrhis,1.0,0.0,1,0.21980138168845104,4.549561937774401
Ciliosemina pedunculata,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.8192501068115,54.4065017700195,25.3404998779297,23.9487495422363,3372.11572265625,29.9177494049072,1122.12145996094,494.012512207031,220.168975830078,235.327499389648,0.771349906921387,241.384613037109,48.5416679382324,1962.0,58.769229888916,23.3125,0.18333,-73.62009,Rubiaceae,Ciliosemina,1.0,1.0,1,0.9489989484212147,1.0537419474106187
Cinchona calisaya,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,15.8719997406006,125.778999328613,17.0597496032715,14.0445003509521,2055.34057617188,52.3419990539551,832.1044921875,207.203247070312,1971.08581542969,2073.15502929688,12.5470104217529,351.5625,54.4583320617676,1605.5,83.6875,26.5625,-14.76639,-68.37908,Rubiaceae,Cinchona,12.0,1.0,1,0.9442511824428225,1.0590402411919175
Cinchona lancifolia,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,14.2702503204346,42.8465003967285,14.8222503662109,13.743500232696553,2022.80749511719,35.6567497253418,679.151489257812,240.7383728027345,2293.06372070312,2509.9813232421848,8.34665584564209,430.833343505859,52.9583320617676,1863.0,93.0625,28.28125,5.7346805,-73.465555,Rubiaceae,Cinchona,15.0,1.0,1,0.9149254278336627,1.0929852527629216
Cinchona macrocalyx,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,13.7554998397827,48.0572509765625,14.4017496109009,12.40625,1741.31530761719,44.6817512512207,724.30322265625,213.233993530273,2328.357421875,2425.03002929688,9.75129890441895,407.291656494141,57.4583320617676,1705.5,83.4375,26.5625,-3.96666,-78.92,Rubiaceae,Cinchona,15.0,1.0,1,0.8188317160131132,1.2212521577314983
Cinchona micrantha,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,22.8479995727539,51.4967498779297,23.29075050354,22.1520004272461,2151.5126953125,55.2755012512207,1015.27624511719,171.412002563477,772.684204101562,721.072509765625,3.23934149742126,292.645843505859,52.25,2038.5,65.5,24.1875,-10.75,-74.37556,Rubiaceae,Cinchona,1.0,1.0,1,0.38744237263203457,2.581029001052834
Cinchona nitida,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0464992523193,62.2955017089844,16.5807495117188,15.0362501144409,1855.89050292969,49.5369987487793,797.09423828125,158.444000244141,2034.60107421875,1958.02502441406,7.97744655609131,344.729156494141,52.7708320617676,1798.75,84.8125,26.0,-10.65,-74.14,Rubiaceae,Cinchona,15.0,1.0,1,0.3555559480112247,2.8124968956177625
Cinchona officinalis,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.4615001678467,42.4602508544922,16.7439994812012,15.9224996566772,2022.80749511719,39.4480018615723,690.322509765625,238.153244018555,2203.28540039062,2152.01245117188,8.20076084136963,413.4375,54.0625,1460.5,83.4375,28.0,-1.4628,-76.65,Rubiaceae,Cinchona,15.0,1.0,1,0.9613663667086634,1.0401861710885547
Cinchona pitayensis,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,11.4592504501343,62.0009994506836,11.9602499008179,10.8985004425049,1791.17602539062,34.4049987792969,616.990478515625,173.373245239258,2825.46533203125,2885.26245117188,6.85834836959839,546.854187011719,55.5208320617676,920.25,99.1875,30.4375,0.5292,-77.765,Rubiaceae,Cinchona,15.0,1.0,1,0.8847002804025506,1.1303263061530697
Cinchona pubescens,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.1272506713867,44.2477493286133,16.6992492675781,15.4507503509521,2550.39770507812,42.6404991149902,965.308776855469,295.877014160156,1949.2548828125,2055.77490234375,8.76900100708008,430.833343505859,53.625,1517.25,88.9375,28.4375,4.36921,-75.58111,Rubiaceae,Cinchona,15.0,1.0,1,0.9454898421275612,1.05765282231883
Cinchona villosa,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.4827499389648,81.682746887207,20.244499206543,18.1397495269775,1985.5830078125,26.7842502593994,719.148010253906,336.928009033203,1223.37121582031,1233.11254882812,6.98573446273804,389.104156494141,52.6041679382324,1085.75,72.0,26.875,-4.28611,-78.59583,Rubiaceae,Cinchona,1.0,1.0,1,0.41335417142612413,2.419232873711843
Coffea arabica,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0722503662109,111.912498474121,23.0607490539551,19.0697498321533,1803.29699707031,56.8262481689453,782.048767089844,153.336502075195,827.800537109375,828.877502441406,3.78469467163086,319.75,55.0520839691162,1960.625,67.3541679382324,26.875,7.786063,-76.11128,Rubiaceae,Coffea,3.0,0.0,1,0.5557690716195567,1.799308473726179
Coffea mauritiana,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.5270004272461,230.114242553711,19.3964996337891,13.6070003509521,3263.52978515625,68.2311248779297,1406.81921386719,346.328002929688,333.163421630859,1149.75500488281,9.65486145019531,344.1875,54.2666664123535,1171.0,74.15555572509766,30.75,-21.146755,55.556545,Rubiaceae,Coffea,15.0,0.0,1,0.010585883899108141,94.46542296616816
Coptosperma graveolens,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,21.4602508544922,97.828498840332,22.816499710083,20.2557506561279,932.529235839844,76.4967498779297,439.496246337891,44.5940017700195,1338.20227050781,1291.43994140625,2.14392518997192,152.777770996094,62.9583320617676,7495.5,47.6875,22.875,-1.05,36.87,Rubiaceae,Coptosperma,3.0,0.0,1,0.2108394541450089,4.742945309051269
Corynanthe pachyceras,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0197505950928,93.5372467041016,26.2075004577637,23.7514991760254,1771.220703125,56.5364990234375,715.742004394531,97.9449996948242,262.681427001953,269.247497558594,0.680470705032349,231.625,51.3125,9365.25,45.25,19.875,5.64161,-0.60416,Rubiaceae,Corynanthe,2.0,0.0,1,0.2235890565977681,4.472490806197991
Coussarea suaveolens,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,24.888499259948752,31.70662593841555,25.3229999542236,24.5118751525879,3099.3868408203152,57.37912559509275,1239.53448486328,131.9446220397945,97.0124664306642,259.38249778747536,2.5255779922008506,385.997619628906,53.39444541931155,6156.0,58.3833332061768,26.6875,9.207222,-79.67041499999999,Rubiaceae,Coussarea,2.0,0.0,1,0.0071599434923753005,139.6659067302571
Crossopteryx febrifuga,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,27.32200050354,198.331253051758,30.169750213623,25.2754993438721,1074.80676269531,100.88175201416,647.197021484375,2.43249988555908,310.925201416016,310.657501220703,0.487067401409149,102.645835876465,61.875,11008.5,28.5,16.6875,10.40538,2.436967,Rubiaceae,Crossopteryx,3.0,1.0,1,0.7409267527694834,1.3496610781863876
Cuviera longiflora,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,22.8552494049072,90.0134963989258,23.9452495574951,21.6240005493164,3370.04443359375,68.5155029296875,1666.82250976562,112.121246337891,772.628784179688,714.070007324219,4.80529689788818,335.354156494141,50.6666679382324,6621.5,70.375,27.25,4.85,9.966667,Rubiaceae,Cuviera,2.0,0.0,1,0.010917046076177515,91.59986987525284
Danais xanthorrhoea,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.5890007019043,173.312629699707,23.3197498321533,19.4072494506836,1172.227355957035,68.7229995727539,645.4519958496095,63.1347503662109,1102.18835449219,823.940002441406,5.82120418548584,198.66667175293,59.75,7177.0,64.1875,22.5,-5.133331500000001,37.982635,Rubiaceae,Danais,3.0,0.0,1,0.0033062235344572003,302.4598880196935
Dolichopentas longiflora,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.5604991912842,41.7492485046387,19.3787498474121,17.7271251678467,1612.69073486328,41.86325073242185,648.8380126953125,177.340126037598,1668.72021484375,1688.4375,3.33988404273987,280.6875,53.625,4216.75,76.34375,26.15625,-1.583333,29.63956,Rubiaceae,Dolichopentas,15.0,0.0,1,0.26717698975404824,3.7428372889467667
Exostema caribaeum,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.7917499542236,148.865005493164,27.4044990539551,23.64124965667725,1150.20178222656,76.08574676513669,537.3284912109375,55.3110008239746,105.64820098877,95.3600006103516,1.4240049123764,262.333343505859,67.0666656494141,722.75,58.5625,26.5,18.34455,-89.32083,Rubiaceae,Exostema,3.0,1.0,1,0.1970063864972899,5.075977575040474
Fadogia cienkowskii,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.3490009307861,158.418746948242,25.8027496337891,23.2334995269775,1170.50219726562,90.7577514648438,689.961975097656,6.46124982833862,626.401672363281,621.510009765625,1.20586717128754,127.0625,58.5,8023.5,36.375,17.9375,7.5,11.68333,Rubiaceae,Fadogia,3.0,1.0,1,0.21533176264316295,4.643996722662555
Faramea occidentalis,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.5827503204346,97.2072525024414,25.9202499389648,22.7220001220703,2432.33349609375,59.4902496337891,1059.22497558594,170.580001831055,237.401657104492,249.595001220703,2.26567935943604,310.645843505859,55.125,1912.75,59.625,26.1875,10.79722,-83.55417,Rubiaceae,Faramea,2.0,0.0,1,0.04884199916326081,20.474182407181335
Feretia apodanthera,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,28.3057498931885,229.956253051758,31.68912506103515,25.4242496490479,938.406494140625,111.157501220703,578.9551391601565,1.49500000476837,283.645416259766,282.458740234375,0.41144385933876,82.1666641235352,63.09375,12047.25,28.3125,16.75,11.3,2.1374225,Rubiaceae,Feretia,3.0,1.0,1,0.9761434283506943,1.0244396171263623
Gardenia saxatilis,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.8912506103516,181.494506835938,28.7894992828369,24.29075050354,1291.66149902344,77.3372497558594,628.058776855469,24.6162490844727,181.171737670898,166.225006103516,0.374763906002045,127.0,60.5625,13249.5,40.75,20.875,15.21667,102.4347,Rubiaceae,Gardenia,3.0,0.0,1,0.013815647266185763,72.38169741402793
Gardenia sokotensis,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.10262489318849,224.668251037598,31.428750038147,25.4042501449585,977.029479980469,110.563247680664,626.511505126953,1.6038749814033548,298.113571166992,301.1987457275389,0.4923611134290695,91.875,62.4791660308838,10378.125,28.6875,16.875,11.38782,0.0833335,Rubiaceae,Gardenia,3.0,1.0,1,0.11766701161836336,8.498558655023562
Gardenia ternifolia,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.1590003967285,184.499496459961,29.2882499694824,25.1224994659424,1088.25830078125,97.9042510986328,621.265991210938,4.22949981689453,309.531860351562,312.054992675781,0.496825456619263,98.4166641235352,61.4583320617676,10956.25,29.25,16.6875,10.03423,2.133,Rubiaceae,Gardenia,3.0,1.0,1,0.19662994751371296,5.085695300459052
Gardenia thunbergia,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.2625007629395,248.214004516602,21.2602500915527,15.3109998703003,705.29248046875,29.8075008392334,252.219497680664,109.888999938965,173.227142333984,212.820007324219,2.03738617897034,209.95832824707,63.0416679382324,1918.0,48.75,19.0625,-33.375,26.375,Rubiaceae,Gardenia,6.0,1.0,1,0.226376319091012,4.417423182846089
Gardenia urvillei,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.6412506103516,206.692245483398,26.0965003967285,21.0375003814697,1464.16296386719,53.6867485046387,695.233764648438,160.260498046875,60.1301956176758,74.9649963378906,2.03309440612793,247.89582824707,53.238094329834,2011.5,60.75,22.125,-20.9022,164.9188,Rubiaceae,Gardenia,1.0,1.0,1,0.007638020206256948,130.92397938157004
Guettarda speciosa,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,26.482250213623,132.557495117188,27.554249763488748,24.5555000305176,1649.621337890625,77.33262634277345,814.703979492188,94.3862533569336,15.5512466430664,15.0475001335144,0.439283087849617,186.888885498047,57.3333320617676,3187.75,50.2000007629395,22.25,-11.570875,132.1775,Rubiaceae,Guettarda,3.0,0.0,1,0.6706049998371056,1.4911907907678985
Heinsia crinita,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.8582496643066,79.8864974975586,25.8787498474121,23.6472492218018,2103.13818359375,63.1699981689453,857.600219726562,94.8847503662109,242.407196044922,243.047500610352,0.75856602191925,200.5625,49.7604160308838,7952.75,48.59375,21.375,0.616667,10.41319,Rubiaceae,Heinsia,3.0,0.0,1,0.7715381054296987,1.296112263234312
Hintonia latiflora,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0097503662109,176.544494628906,26.9039993286133,19.5687503814697,871.421997070312,104.856246948242,566.603271484375,18.7929992675781,470.105255126953,524.784973144531,3.60030460357666,205.958335876465,67.0,343.25,43.5,25.625,19.01083,-101.658,Rubiaceae,Hintonia,3.0,1.0,1,0.8583557762104286,1.1650180819134452
Hymenodictyon floribundum,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,21.4815006256104,115.60050201416,23.2192497253418,20.2417507171631,1386.36877441406,77.0270004272461,701.549011230469,27.4347496032715,1146.53466796875,1215.59252929688,2.21622681617737,169.875,55.1666679382324,6635.0,50.8125,20.8125,-2.166667,28.6,Rubiaceae,Hymenodictyon,3.0,0.0,1,0.19056853474758748,5.247455994372437
Hymenodictyon orixense,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24.9322490692139,215.358993530273,28.017749786377,22.300500869751,1868.95080566406,79.2645034790039,936.755737304688,51.5662498474121,348.229919433594,390.867492675781,2.30434989929199,201.10417175293,57.3958320617676,6616.75,51.125,24.1875,16.86667,100.6292,Rubiaceae,Hymenodictyon,3.0,0.0,1,0.09753080776072011,10.253170490019702
Isertia hypoleuca,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,25.3862495422363,54.2927513122559,26.0917491912842,24.7145004272461,2393.63208007812,48.2125015258789,1014.67822265625,273.996765136719,155.326873779297,171.5,0.563742637634277,190.39582824707,45.125,2192.5,48.625,22.4375,-3.259722,-61.96472,Rubiaceae,Isertia,1.0,0.0,1,0.23843405259980976,4.194031805005682
Keetia hispida,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,24.03199958801265,88.1969985961914,25.1300001144409,22.93612575531005,1817.674011230465,61.1121253967285,706.025268554687,116.111125946045,369.681427001953,464.24250793457,1.38388192653656,257.2485122680665,50.5833320617676,8465.75,49.28125,21.875,4.75,9.7,Rubiaceae,Keetia,2.0,1.0,1,0.18512126652191388,5.401864511777334
Keetia leucantha,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.11049938201905,106.8655014038085,27.7457504272461,24.7388744354248,1314.17938232422,62.0412483215332,610.9342346191405,83.92337417602539,131.512466430664,131.904998779297,0.6822203099727631,181.14582824707,58.8854160308838,12680.125,40.70000076293945,17.84375,6.5203835,-3.1416665,Rubiaceae,Keetia,3.0,0.0,1,0.2964879821033181,3.3728179904827535
